student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,sponsor_action,need_score,match_reason,est_unit_cost_kes,priority_score
445,3,Academic Strugglers,2,0.602,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,3.012
850,6,Academic Strugglers,1,0.501,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,3.008
555,13,Academic Strugglers,2,0.501,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,3.005
969,17,Academic Strugglers,2,0.501,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,3.004
239,19,Academic Strugglers,1,0.5,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,3.0
305,1,Academic Strugglers,2,0.5,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,3.0
419,5,Academic Strugglers,2,0.499,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.992
240,11,Academic Strugglers,2,0.498,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.99
18,14,Academic Strugglers,2,0.498,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.986
832,1,Health-Constrained,3,0.597,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,2.985
955,19,Academic Strugglers,2,0.497,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.982
988,14,Academic Strugglers,1,0.496,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.979
788,8,Academic Strugglers,2,0.496,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.978
73,16,Academic Strugglers,1,0.495,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.969
283,11,Academic Strugglers,2,0.495,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.967
948,18,Academic Strugglers,1,0.591,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.956
41,18,Academic Strugglers,2,0.492,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.954
945,16,Academic Strugglers,2,0.492,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.954
255,6,Academic Strugglers,2,0.492,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.951
404,14,Academic Strugglers,1,0.492,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.949
67,11,Academic Strugglers,2,0.589,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.943
532,5,Academic Strugglers,2,0.588,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.942
777,11,Academic Strugglers,2,0.49,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.941
21,4,Academic Strugglers,1,0.587,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.934
338,3,Academic Strugglers,2,0.586,0,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.928
76,9,Academic Strugglers,2,0.487,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.924
267,10,Academic Strugglers,1,0.585,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.924
877,14,Academic Strugglers,2,0.487,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.922
736,2,Academic Strugglers,1,0.583,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.914
243,20,Health-Constrained,3,0.582,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"14 health absences, chronic health risk, Health-Constrained persona",5000,2.908
14,19,Academic Strugglers,2,0.484,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.902
894,16,Health-Constrained,2,0.58,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,2.901
269,2,Academic Strugglers,1,0.579,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.897
685,17,Health-Constrained,2,0.482,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.894
738,20,Academic Strugglers,1,0.578,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.892
586,19,Academic Strugglers,3,0.578,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.89
925,17,Academic Strugglers,1,0.578,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.89
617,19,Health-Constrained,1,0.578,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.888
336,1,Academic Strugglers,2,0.481,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.884
543,2,Health-Constrained,2,0.576,0,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"15 health absences, chronic health risk, Health-Constrained persona",5000,2.881
364,15,Academic Strugglers,1,0.575,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.877
74,12,Academic Strugglers,2,0.479,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.875
743,7,Academic Strugglers,2,0.478,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.868
132,20,Academic Strugglers,1,0.478,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.866
420,18,Academic Strugglers,2,0.478,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.866
191,2,Health-Constrained,2,0.477,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.864
829,9,Academic Strugglers,1,0.477,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.859
782,16,Academic Strugglers,2,0.475,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.85
88,15,Academic Strugglers,2,0.475,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.849
261,4,Academic Strugglers,1,0.475,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.847
852,5,Academic Strugglers,1,0.569,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.843
171,18,Academic Strugglers,1,0.474,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.841
957,18,Health-Constrained,1,0.472,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.833
947,14,Academic Strugglers,3,0.566,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.829
381,11,Academic Strugglers,2,0.47,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.819
773,13,Academic Strugglers,1,0.563,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.814
392,10,Academic Strugglers,1,0.562,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.812
907,7,Academic Strugglers,2,0.469,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.812
545,11,Academic Strugglers,3,0.562,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.811
840,12,Academic Strugglers,2,0.468,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.811
310,14,Academic Strugglers,1,0.562,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.81
730,19,Academic Strugglers,1,0.562,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.808
289,8,Academic Strugglers,2,0.468,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.806
464,5,Academic Strugglers,2,0.468,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.806
900,13,Academic Strugglers,2,0.467,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.803
729,8,Academic Strugglers,2,0.467,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.802
735,9,Academic Strugglers,1,0.467,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.802
535,5,Academic Strugglers,1,0.56,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.799
389,11,Academic Strugglers,1,0.466,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.795
433,8,Academic Strugglers,3,0.559,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"mid-low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.795
673,17,Academic Strugglers,1,0.465,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.793
962,5,Academic Strugglers,1,0.559,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.793
754,18,Academic Strugglers,2,0.465,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.791
98,15,Academic Strugglers,1,0.465,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.788
398,6,Academic Strugglers,2,0.558,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.788
459,7,Academic Strugglers,1,0.463,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.778
580,16,Academic Strugglers,2,0.463,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.778
63,19,Academic Strugglers,1,0.555,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.775
237,9,Academic Strugglers,2,0.554,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.769
806,8,Academic Strugglers,1,0.554,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.768
229,10,Academic Strugglers,2,0.553,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.766
437,10,Academic Strugglers,2,0.46,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.758
135,6,Academic Strugglers,1,0.55,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.75
733,12,Health-Constrained,1,0.549,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.744
49,10,Health-Constrained,1,0.457,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.743
102,13,Academic Strugglers,1,0.548,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.739
759,17,Academic Strugglers,2,0.548,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.738
3,1,Health-Constrained,2,0.547,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,2.736
52,8,Academic Strugglers,2,0.456,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.735
409,10,Academic Strugglers,2,0.456,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.733
885,13,Health-Constrained,1,0.546,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.732
800,13,Health-Constrained,1,0.546,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.729
166,10,Academic Strugglers,3,0.545,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.727
177,10,Academic Strugglers,2,0.454,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.725
895,16,Academic Strugglers,3,0.545,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"5 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.725
944,14,Academic Strugglers,2,0.454,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.725
424,12,Academic Strugglers,1,0.454,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.724
566,3,Academic Strugglers,2,0.453,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.719
662,7,Academic Strugglers,1,0.544,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.719
897,20,Academic Strugglers,1,0.542,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.712
238,5,Health-Constrained,2,0.54,0,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"12 health absences, chronic health risk, Health-Constrained persona",5000,2.699
1,18,Academic Strugglers,1,0.449,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.697
212,2,Health-Constrained,2,0.536,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"14 health absences, chronic health risk, Health-Constrained persona",5000,2.679
683,9,Academic Strugglers,1,0.446,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.674
760,14,Health-Constrained,1,0.535,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.674
6,10,Academic Strugglers,1,0.535,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.673
810,2,Health-Constrained,2,0.534,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,2.672
542,1,Academic Strugglers,1,0.444,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.664
680,19,Academic Strugglers,2,0.443,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.656
519,9,Academic Strugglers,3,0.53,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.652
167,2,Academic Strugglers,2,0.53,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.649
362,15,Academic Strugglers,2,0.441,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.646
622,4,Academic Strugglers,2,0.441,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.645
573,17,Health-Constrained,1,0.528,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.642
92,10,Academic Strugglers,2,0.44,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.641
581,7,Academic Strugglers,2,0.527,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.637
553,3,Health-Constrained,3,0.526,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"18 health absences, chronic health risk, Health-Constrained persona",5000,2.629
384,11,Academic Strugglers,2,0.438,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.627
493,3,Health-Constrained,3,0.525,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,2.623
233,9,Academic Strugglers,1,0.523,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.614
514,8,Academic Strugglers,2,0.436,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,6.0,"low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.614
830,8,Academic Strugglers,1,0.521,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.607
606,1,Academic Strugglers,3,0.52,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.601
172,13,Health-Constrained,3,0.518,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,2.591
755,5,Health-Constrained,1,0.518,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.589
973,20,Health-Constrained,2,0.518,1,1,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",5.0,"13 health absences, chronic health risk, Health-Constrained persona",5000,2.588
841,10,Health-Constrained,1,0.516,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.581
547,16,Academic Strugglers,3,0.516,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"mid-low SES, high cash-flow volatility, economic instability, elevated dropout risk",15000,2.578
174,10,Health-Constrained,1,0.515,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.577
65,20,Academic Strugglers,1,0.513,0,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.563
168,2,Health-Constrained,1,0.511,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.554
385,1,Academic Strugglers,1,0.511,1,1,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,5.0,"low SES, elevated cash-flow volatility, economic instability, elevated dropout risk",15000,2.554
847,6,Academic Strugglers,3,0.51,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"3 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.552
120,16,Academic Strugglers,3,0.51,0,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.551
608,11,Academic Strugglers,2,0.509,1,1,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,5.0,"4 failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.543
