,impute_scale__school_id,impute_scale__age_at_enrollment,impute_scale__gender,impute_scale__resource_dilution_index,impute_scale__socioeconomic_status_index,impute_scale__commute_barrier_score,impute_scale__digital_equity_access_score,impute_scale__nutritional_support_access,impute_scale__gpa_trend,impute_scale__failed_subjects_count,impute_scale__strength_science_indicator,impute_scale__chronic_health_risk_score,impute_scale__health_related_absences,impute_scale__social_integration_score,impute_scale__cash_flow_volatility,impute_scale__psychosocial_support_access,impute_scale__ses_disadvantage_score,impute_scale__academic_risk_index,impute_scale__health_burden_index,impute_scale__absence_intensity,impute_scale__household_pressure_index,impute_scale__support_coverage_score,impute_scale__economic_instability_index,impute_scale__barrier_burden_index,impute_scale__ses_commute_interaction,impute_scale__academic_ses_interaction,impute_scale__health_commute_interaction,impute_scale__long_commute_flag,impute_scale__high_academic_risk_flag,impute_scale__no_digital_access_flag,impute_scale__low_social_integration_flag,impute_scale__stem_resilience_flag,passthrough__cash_flow_volatility_missing,passthrough__commute_barrier_score_missing,passthrough__digital_equity_access_score_missing,passthrough__psychosocial_support_access_missing,passthrough__any_survey_missing
578,0.8795573644303645,-0.7365752518455452,-1.0080322575483704,-0.35543859307757086,1.8397129403867416,-0.43103666358721393,1.7859779892910521,0.5968573514759201,0.11815170616451422,0.16208817969462153,2.3378445716897667,-0.5939431423763045,-1.6252647465932508,1.3473584331150033,-0.14887738126050087,1.7289770681323857,-1.8397129403867416,0.04337509190920949,-0.880907424371071,-2.3908320883699417,-1.1435515579408628,2.4230900924842906,-1.306406363623262,-2.2025100968766607,-0.9545564758129231,-0.7434869002702875,-1.0497823044202352,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,3.166924654093602,0.0,0.0,0.0,0.0,0.0
847,1.2361346743345663,1.3719416904604045,0.9920317455237933,0.09947428202170919,-1.2078512899612566,-0.24683146125009528,-0.8149608300648491,-1.6754422099806283,-0.021413073244302205,0.16208817969462153,-0.4277444326750994,0.9421167085968966,0.5241351435917889,1.3473584331150033,0.8757815876375016,-0.5783766704784492,1.2078512899612566,0.10746177343854676,0.4858607895134778,-0.18546836635056735,0.6454840458464697,-2.0402359067704405,1.1946517466897844,1.0127302907644902,0.20728529389017092,0.5551801744376382,0.15759470998017003,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
275,1.2361346743345663,0.6691027096917547,0.9920317455237933,0.09947428202170919,-1.2078512899612566,0.8684108779536462,0.4855085796131015,-1.6754422099806283,-0.8444517375750855,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,-1.1203310048245632,1.4800145847444912,-0.5783766704784492,1.2078512899612566,0.049548224291159994,-0.5012495871809185,0.059572047207140884,0.6454840458464697,-1.2963482402279851,1.469205225298549,0.5713074314865385,1.430721333404808,-0.25648674725481535,0.20640705564809622,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
584,-0.5467518751864427,-0.7365752518455452,0.9920317455237933,-1.265264343276131,0.31593082521274257,-0.3601505841543066,1.7859779892910521,-1.6754422099806283,0.0029243097386298642,0.16208817969462153,-0.4277444326750994,2.4781765595700977,1.240601773653469,0.11351371414522002,-0.5116087051363554,1.7289770681323857,-0.31593082521274257,0.09628630267083982,1.8526290033980264,-0.4305087799082756,-1.1435515579408628,0.9353147593993804,-0.45349046443485885,-1.476413299367243,-0.42801560228616964,-0.09415336291632463,0.4172906109681112,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
118,-1.6164838048990482,-0.033736271076895225,-1.0080322575483704,-0.8103514681768509,1.8397129403867416,1.6550407313352626,1.7859779892910521,0.5968573514759201,1.0967137669591212,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,0.11351371414522002,-0.15812950645016596,1.7289770681323857,-1.8397129403867416,-0.8418145966997681,-0.5012495871809185,0.059572047207140884,-1.5013586786983293,2.4230900924842906,-1.3106103762599577,-1.3946640644744603,-0.4968654114677212,-0.9058202846087783,0.6193327992691267,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
170,1.4144233292866673,-1.439414232614195,0.9920317455237933,-1.265264343276131,-1.2078512899612566,0.04115208943847128,0.4855085796131015,-1.6754422099806283,1.300271600543954,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,0.11351371414522002,1.4800145847444912,-0.5783766704784492,1.2078512899612566,-1.371130480302427,-0.425318019742888,0.5496528743225574,-0.4279373164259298,-1.2963482402279851,1.469205225298549,0.2509464843335349,0.5232071723146737,-1.068153668947269,-0.06345878933476469,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
558,1.5927119842387683,-0.033736271076895225,-1.0080322575483704,0.5543871571209893,0.31593082521274257,-1.158292096159445,0.4855085796131015,0.5968573514759201,-1.565391493732723,2.3329120148904456,-0.4277444326750994,-0.5939431423763045,1.001779563632909,0.11351371414522002,-0.7050019835836709,-0.5783766704784492,-0.31593082521274257,2.123973245391883,-0.04566018255273563,3.0000570098996397,0.28767692508900317,0.1914270928569252,-0.5413651710322908,-0.9121912353486789,-0.9533588695353161,1.3668470961300918,-0.626696298531472,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
675,-0.011885910330140019,-1.439414232614195,0.9920317455237933,0.09947428202170919,-0.445960232374257,-1.0235804267614284,0.4855085796131015,0.5968573514759201,-0.6827107225505631,0.8856961247598962,-0.4277444326750994,2.4781765595700977,2.4347128237562687,-1.1203310048245632,1.4800145847444912,-0.5783766704784492,0.445960232374257,0.8469669749887366,2.991602514968484,0.38629259861741866,0.28767692508900317,0.1914270928569252,0.9603377190868654,-0.5107004620083263,-0.7547547254231751,0.8798469431146198,-0.15549376658174868,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
448,1.4144233292866673,-1.439414232614195,-1.0080322575483704,0.09947428202170919,1.0778218827997421,0.045883766000523254,0.4855085796131015,0.5968573514759201,1.3817772786960039,-1.285127710435928,2.3378445716897667,-0.5939431423763045,-1.386442536572691,0.11351371414522002,-0.8561218049484908,-0.5783766704784492,-1.0778218827997421,-1.4085570320491427,-0.8049758569330404,-1.900751261254525,-0.4279373164259298,0.1914270928569252,-1.1188990242344539,-0.7951897500439066,-0.5053396540871509,-1.068153668947269,-0.8848982919484167,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,3.166924654093602,0.0,0.0,0.0,0.0,0.0
392,-0.19017456528224091,-0.7365752518455452,0.9920317455237933,0.09947428202170919,1.0778218827997421,-0.7176647746899205,1.7859779892910521,-1.6754422099806283,1.2371686537721405,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-1.386442536572691,1.3473584331150033,-0.1904209392282511,-0.5783766704784492,-1.0778218827997421,-1.3421542696104585,-0.8049758569330404,-1.900751261254525,-0.4279373164259298,-0.55246057368553,-0.8164155629348474,-1.9641856906131978,-0.8403889145972788,-1.068153668947269,-0.9650602251880387,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
5,-0.011885910330140019,1.3719416904604045,0.9920317455237933,-1.265264343276131,-1.2078512899612566,1.1839351355078556,-0.8149608300648491,0.5968573514759201,0.189647652932513,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,0.11351371414522002,-0.29555631848994346,1.7289770681323857,1.2078512899612566,0.010544903730158322,-0.425318019742888,0.5496528743225574,-0.4279373164259298,0.9353147593993804,0.6624151785226008,1.5668032706538406,1.7768557424593734,0.5551801744376382,0.6563987707115083,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
470,0.1664027446219609,0.6691027096917547,0.9920317455237933,1.9191257824188295,0.31593082521274257,-0.8831824249193524,0.4855085796131015,0.5968573514759201,-0.11725191171822462,-0.5615197653706532,-0.4277444326750994,0.9421167085968966,0.762957353612349,-1.1203310048245632,0.45094343839659756,-0.5783766704784492,-0.31593082521274257,-0.2843743014727737,0.6377239243895387,0.059572047207140884,1.3610982873614026,0.1914270928569252,-0.016122693037725233,-0.8056533586008024,-0.7722794351653138,-0.5811535159317968,-0.3763319290474391,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,1.0,1.0
469,-0.011885910330140019,-1.439414232614195,-1.0080322575483704,0.09947428202170919,0.31593082521274257,-0.6743950559282913,1.7859779892910521,0.5968573514759201,-0.4199892945703002,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,0.11351371414522002,0.0459527972100579,-0.5783766704784492,-0.31593082521274257,0.29048378994934226,-0.5012495871809185,0.059572047207140884,-0.07013019566846333,0.9353147593993804,-0.2001437410012311,-1.5981063632702592,-0.6348538822573341,-0.09415336291632463,-0.6034583273811431,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
183,-1.0816178400427454,-0.033736271076895225,-1.0080322575483704,1.0093000322202692,-0.445960232374257,0.33606292764653106,-0.8149608300648491,-1.6754422099806283,1.1961466269105527,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-1.147620326552131,1.3473584331150033,0.017656644968489975,1.7289770681323857,0.445960232374257,-0.8874731221261054,-0.72904428949501,-1.4106704341391085,1.0032911666039361,-0.55246057368553,0.10284725221249368,0.8891367845304015,0.4384831007927319,-0.41882013159330606,-0.6590847606738706,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,1.0,0.0,0.0,0.0,1.0
28,-1.2599064949948464,0.6691027096917547,-1.0080322575483704,0.09947428202170919,1.0778218827997421,-0.9559697204236923,0.4855085796131015,0.5968573514759201,-0.014890719590739673,1.609304069825171,-0.4277444326750994,0.9421167085968966,0.28531293357122894,0.11351371414522002,-1.9737926956205114,-0.5783766704784492,-1.0778218827997421,0.9761553039253166,0.3339976546374168,-0.4305087799082756,-0.4279373164259298,0.1914270928569252,-1.6267501883432953,-1.1831635452760778,-0.9449584233960345,0.23051340576065682,-0.5721552001085735,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
980,-1.6164838048990482,-0.033736271076895225,-1.0080322575483704,-1.265264343276131,0.31593082521274257,0.8243625307200205,-0.8149608300648491,0.5968573514759201,0.21937704860348503,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-1.386442536572691,0.11351371414522002,-0.3999544575368052,-0.5783766704784492,-0.31593082521274257,-0.003106522657614761,-0.8049758569330404,-1.900751261254525,-1.1435515579408628,-0.55246057368553,-0.4027566213202414,0.7289108778881774,0.35164061219166626,-0.09415336291632463,-0.8031688936976149,1.4803679818552302,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
44,-0.7250405301385436,0.6691027096917547,-1.0080322575483704,-0.8103514681768509,-1.2078512899612566,-0.09549746345206768,0.4855085796131015,0.5968573514759201,-0.33780070598433076,0.16208817969462153,-0.4277444326750994,0.9421167085968966,0.28531293357122894,0.11351371414522002,1.4800145847444912,-0.5783766704784492,1.2078512899612566,0.252743652900682,0.3339976546374168,-0.4305087799082756,-0.07013019566846333,0.1914270928569252,1.469205225298549,0.19802812214771617,0.37330075116031636,0.5551801744376382,0.15054535858055207,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
898,-1.6164838048990482,-0.7365752518455452,-1.0080322575483704,0.5543871571209893,1.8397129403867416,-0.44353149795117985,1.7859779892910521,-1.6754422099806283,0.07006000507358562,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.9087981165315709,1.3473584331150033,-1.4340511710746033,-0.5783766704784492,-1.8397129403867416,0.06545829617516863,-0.6531127220569795,-0.9205896070236921,-0.4279373164259298,0.1914270928569252,-1.8903680742542233,-2.2073487967211727,-0.9572978765168376,-0.7434869002702875,-0.7092755699865868,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,1.0,1.0
155,1.5927119842387683,-1.439414232614195,-1.0080322575483704,-0.8103514681768509,-0.445960232374257,0.5877396126184138,-0.8149608300648491,0.5968573514759201,-0.7778802772538713,2.3329120148904456,-0.4277444326750994,-0.5939431423763045,-1.386442536572691,1.3473584331150033,1.3486043545183464,-0.5783766704784492,0.445960232374257,1.7623563622137406,-0.8049758569330404,-1.900751261254525,-0.4279373164259298,-0.55246057368553,0.9006270842719676,0.9866000962452712,0.6593573024806013,2.1785140178225455,-0.8280109954802645,1.4803679818552302,1.6526776102985388,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
115,-0.19017456528224091,-0.7365752518455452,0.9920317455237933,0.5543871571209893,0.31593082521274257,-0.8123315016027866,0.4855085796131015,0.5968573514759201,-0.7676645613949955,0.8856961247598962,2.3378445716897667,-0.5939431423763045,-1.147620326552131,-1.1203310048245632,0.985270734510014,-0.5783766704784492,-0.31593082521274257,0.8859768859260073,-0.72904428949501,-1.4106704341391085,0.28767692508900317,0.1914270928569252,0.22666679142596036,-0.7782159119209069,-0.7256447782994724,0.3928467900991475,-0.9002155144226605,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
113,0.3446913995740618,-0.033736271076895225,0.9920317455237933,-1.265264343276131,1.8397129403867416,-0.2059411517241128,1.7859779892910521,0.5968573514759201,1.1220861148425996,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,0.04649072355066898,0.11351371414522002,-0.7790199623199023,-0.5783766704784492,-1.8397129403867416,-1.2893095758904098,-0.34938645230485754,1.039733701437974,-1.8591657994557957,0.9353147593993804,-1.5927327285813309,0.11018669322846389,-0.2812300159971403,-1.068153668947269,-0.3010754785296518,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,1.0,0.0,0.0,1.0
906,-0.5467518751864427,0.6691027096917547,0.9920317455237933,0.09947428202170919,-0.445960232374257,-0.42149811311939633,-0.8149608300648491,0.5968573514759201,-0.3352488131530277,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-1.386442536572691,-1.1203310048245632,0.7410907330819277,-0.5783766704784492,0.445960232374257,0.25157185050275993,-0.8049758569330404,-1.900751261254525,0.28767692508900317,-0.55246057368553,0.6245829442362941,0.5957667098750551,-0.22636072503761603,0.23051340576065682,-0.9339668619145658,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
595,-1.2599064949948464,0.6691027096917547,0.9920317455237933,-0.8103514681768509,1.8397129403867416,-0.6458493765661559,1.7859779892910521,0.5968573514759201,0.13528153080556005,0.16208817969462153,-0.4277444326750994,0.9421167085968966,1.001779563632909,1.3473584331150033,-1.716703474344742,-0.5783766704784492,-1.8397129403867416,0.03550925626590283,0.7895870592655997,0.3046124607648491,-1.5013586786983293,0.9353147593993804,-2.0188006052003193,-2.2856976134625637,-1.0016869703370086,-0.7434869002702875,-0.0349036805529948,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
277,-0.5467518751864427,-1.439414232614195,0.9920317455237933,0.5543871571209893,1.8397129403867416,0.253331300997087,0.4855085796131015,-1.6754422099806283,-0.3918276956246295,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,0.28531293357122894,1.3473584331150033,-1.928535081322896,1.7289770681323857,-1.8397129403867416,0.2775522793588263,-0.27345488486682706,1.5298145285533904,-0.4279373164259298,0.1914270928569252,-2.1150533832736738,-1.064177311186647,-0.8044042796975013,-0.7434869002702875,0.44352254745760705,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
674,1.771000639190869,-1.439414232614195,0.9920317455237933,-1.265264343276131,-0.445960232374257,-0.2059411517241128,-0.8149608300648491,0.5968573514759201,1.2303307193099846,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-1.147620326552131,2.5812031520847865,-0.1315100219296353,1.7289770681323857,0.445960232374257,-0.9031700984854104,-0.72904428949501,-1.4106704341391085,-0.7857444371833963,0.1914270928569252,0.22808759579931065,0.11018669322846389,-0.2812300159971403,-0.41882013159330606,-0.3010754785296518,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,1.0,1.0,0.0,1.0
171,0.5229800545261627,-0.033736271076895225,0.9920317455237933,1.0093000322202692,0.31593082521274257,0.2553945309902645,-0.8149608300648491,0.5968573514759201,-0.7347586163357073,0.8856961247598962,-0.4277444326750994,0.9421167085968966,1.4794239836740288,-1.1203310048245632,0.5418510035628233,1.7289770681323857,-0.31593082521274257,0.8708668214070843,1.0933133290177217,0.7946932878802656,0.6454840458464697,0.9353147593993804,0.025184200772678144,0.5085745939783565,-0.022858776002437704,0.3928467900991475,1.37965401423257,-0.6755077198756877,1.6526776102985388,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
698,0.5229800545261627,-0.7365752518455452,0.9920317455237933,0.09947428202170919,1.0778218827997421,-1.0598391310375102,-0.8149608300648491,0.5968573514759201,-0.4175971678909312,0.16208817969462153,2.3378445716897667,0.9421167085968966,-0.431153696490451,1.3473584331150033,-1.5960999125618651,1.7289770681323857,-1.0778218827997421,0.2893853504911355,-0.12159174999076611,-1.1656300205814003,-0.4279373164259298,0.1914270928569252,-1.455132835549477,0.11018669322846389,-0.9905368867957721,-0.41882013159330606,-0.8057895517233008,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,1.0,0.0,1.0
901,1.771000639190869,-0.033736271076895225,-1.0080322575483704,-0.8103514681768509,1.8397129403867416,-0.1997500762139364,1.7859779892910521,0.5968573514759201,-0.3890817658509046,-0.5615197653706532,2.3378445716897667,-0.5939431423763045,0.04649072355066898,1.3473584331150033,-1.9205243834110326,1.7289770681323857,-1.8397129403867416,-0.15955288617186703,-0.34938645230485754,1.039733701437974,-1.5013586786983293,2.4230900924842906,-2.1114134546562093,-2.1129429732348792,-0.9038115683606381,-0.9058202846087783,-0.07611107790840499,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
938,-1.0816178400427454,-0.7365752518455452,-1.0080322575483704,-0.35543859307757086,-1.2078512899612566,-0.3680150960712875,0.4855085796131015,0.5968573514759201,-2.7697650423063025,3.7801279050209953,-0.4277444326750994,-0.5939431423763045,-1.147620326552131,0.11351371414522002,0.3898126032571469,-0.5783766704784492,1.2078512899612566,3.5486974619867575,-0.72904428949501,-1.4106704341391085,0.28767692508900317,0.1914270928569252,0.9738354791300551,0.09249402796361314,0.07434519555649212,4.613514782899907,-0.8069214796903624,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
294,0.7012687094782636,0.6691027096917547,-1.0080322575483704,-1.265264343276131,1.8397129403867416,-0.2059411517241128,0.4855085796131015,-1.6754422099806283,0.8058250362393595,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,1.3473584331150033,-0.6744217558381559,-0.5783766704784492,-1.8397129403867416,-1.1440858087593007,-0.5012495871809185,0.059572047207140884,-1.8591657994557957,-1.2963482402279851,-1.5452050338289764,0.11018669322846389,-0.2812300159971403,-1.068153668947269,-0.3010754785296518,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,1.0,0.0,0.0,1.0
41,0.1664027446219609,0.6691027096917547,-1.0080322575483704,-0.35543859307757086,-0.445960232374257,-1.387397430450895,-0.8149608300648491,0.5968573514759201,0.6563818028030847,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.192331486469891,1.3473584331150033,0.2631988946885002,1.7289770681323857,0.445960232374257,-1.0754630448462732,-0.425318019742888,0.5496528743225574,-0.07013019566846333,0.9353147593993804,0.40743679820014767,0.2217163831204037,-1.0740444930047894,-1.068153668947269,-0.963325282217962,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
812,-0.9033291850906445,-0.033736271076895225,0.9920317455237933,-1.265264343276131,0.31593082521274257,-0.8670994644045424,-0.8149608300648491,0.5968573514759201,-0.15662274468194562,1.609304069825171,-0.4277444326750994,-0.5939431423763045,0.04649072355066898,0.11351371414522002,-0.19104340760953917,-0.5783766704784492,-0.31593082521274257,1.0412371619198875,-0.34938645230485754,1.039733701437974,-1.1435515579408628,-0.55246057368553,-0.307830896058693,0.07388203521608266,-0.7616934990915679,0.8798469431146198,-0.5665476379558473,-0.6755077198756877,1.6526776102985388,1.0408329997330665,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
90,0.1664027446219609,-1.439414232614195,-1.0080322575483704,-1.265264343276131,0.31593082521274257,0.1222204844480998,-0.8149608300648491,0.5968573514759201,0.08974262755809484,-1.285127710435928,2.3378445716897667,0.9421167085968966,0.28531293357122894,-1.1203310048245632,-0.7134203116275945,-0.5783766704784492,-0.31593082521274257,-0.8152682842498323,0.3339976546374168,-0.4305087799082756,-1.1435515579408628,-0.55246057368553,-0.5451903200387089,0.45700214255354615,-0.11051502200759511,-1.068153668947269,0.33340411005019954,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,1.3850227210205581,3.166924654093602,0.0,0.0,0.0,0.0,0.0
250,-1.4381951499469472,-0.7365752518455452,0.9920317455237933,-1.7201772183754112,-1.2078512899612566,0.4123208712431343,1.7859779892910521,0.5968573514759201,-0.3807168526009106,0.16208817969462153,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,-1.1203310048245632,0.9075354301994784,-0.5783766704784492,1.2078512899612566,0.2724502968858862,-0.577181154618949,-0.4305087799082756,-0.7857444371833963,0.9353147593993804,1.209080167475024,-0.4786233404516937,0.9303843825403794,0.5551801744376382,-0.23636314061637012,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
937,-1.6164838048990482,1.3719416904604045,0.9920317455237933,-0.35543859307757086,-0.445960232374257,-0.2059411517241128,0.4855085796131015,0.5968573514759201,-1.45009715979368,0.8856961247598962,-0.4277444326750994,0.9421167085968966,1.001779563632909,-1.1203310048245632,1.4800145847444912,-0.5783766704784492,0.445960232374257,1.1993427708152427,0.7895870592655997,0.3046124607648491,-0.07013019566846333,0.1914270928569252,0.9603377190868654,0.11018669322846389,-0.2812300159971403,0.8798469431146198,-0.3010754785296518,-0.6755077198756877,1.6526776102985388,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,1.0,0.0,0.0,1.0
660,-0.19017456528224091,-0.7365752518455452,-1.0080322575483704,-0.35543859307757086,0.31593082521274257,-0.4078972665389586,1.7859779892910521,0.5968573514759201,1.0218463248953613,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,0.11351371414522002,-0.864963156171535,-0.5783766704784492,-0.31593082521274257,-0.8074362532754441,-0.577181154618949,-0.4305087799082756,-0.4279373164259298,0.9353147593993804,-0.6140488817640938,-1.4949034896251372,-0.45944285891544123,-0.5811535159317968,-0.580808938618211,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
318,0.7012687094782636,-1.439414232614195,0.9920317455237933,1.0093000322202692,-0.445960232374257,-0.22635608949437963,-0.8149608300648491,0.5968573514759201,1.3093286395398063,-1.285127710435928,2.3378445716897667,0.9421167085968966,0.5241351435917889,-1.1203310048245632,0.5073217295682172,-0.5783766704784492,0.445960232374257,-1.3752893775269603,0.4858607895134778,-0.18546836635056735,1.0032911666039361,0.1914270928569252,0.5183621760675722,0.11018669322846389,-0.05510195830383512,-1.068153668947269,0.1769413627028446,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,3.166924654093602,0.0,0.0,1.0,0.0,1.0
111,0.7012687094782636,1.3719416904604045,-1.0080322575483704,1.0093000322202692,0.31593082521274257,-0.9252921876398031,0.4855085796131015,0.5968573514759201,0.3362908764625021,-1.285127710435928,-0.4277444326750994,-0.5939431423763045,-0.431153696490451,0.11351371414522002,-0.03822716030852001,-0.5783766704784492,-0.31593082521274257,-0.9284806518405803,-0.5012495871809185,0.059572047207140884,0.6454840458464697,0.1914270928569252,-0.23839372118523486,-0.8219606177762843,-0.7999964251951538,-1.068153668947269,-0.7351618016886449,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,-0.7220098160289725,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
797,0.5229800545261627,0.6691027096917547,0.9920317455237933,-1.7201772183754112,1.0778218827997421,-1.1669025378149898,0.4855085796131015,-1.6754422099806283,0.1320167664238048,0.16208817969462153,-0.4277444326750994,0.9421167085968966,1.7182461936945888,-1.1203310048245632,-2.0065109037463316,1.7289770681323857,-1.0778218827997421,0.03700840179594369,1.2451764638937826,1.039733701437974,-1.8591657994557957,0.1914270928569252,-1.641616800888123,-1.2648485489330539,-1.0375168931173775,-0.41882013159330606,-0.5239648717313833,-0.6755077198756877,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
254,-0.7250405301385436,0.6691027096917547,0.9920317455237933,1.0093000322202692,-0.445960232374257,1.0666240187969869,0.4855085796131015,0.5968573514759201,0.5983759680523695,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,-0.6699759065110109,-1.1203310048245632,1.4800145847444912,1.7289770681323857,0.445960232374257,-0.612983111078185,-0.577181154618949,-0.4305087799082756,1.0032911666039361,1.6792024259418357,0.9603377190868654,0.2987437956034853,1.0796314765753479,-0.41882013159330606,0.0384076300029178,1.4803679818552302,-0.6050786879235088,-0.9607689228305228,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
137,0.8795573644303645,0.6691027096917547,-1.0080322575483704,0.5543871571209893,0.31593082521274257,-0.16785481408061143,-0.8149608300648491,0.5968573514759201,0.3641240677678693,-0.5615197653706532,-0.4277444326750994,-0.5939431423763045,0.28531293357122894,-1.1203310048245632,1.1788692483334469,-0.5783766704784492,-0.31593082521274257,-0.5054170976845043,-0.27345488486682706,1.5298145285533904,0.28767692508900317,-0.55246057368553,0.31463475358327814,0.34466873652332003,-0.3014449545887281,-0.5811535159317968,0.08977326825360277,-0.6755077198756877,-0.6050786879235088,1.0408329997330665,1.3850227210205581,-0.3157637485020014,0.0,0.0,0.0,0.0,0.0
